Order_Date,Qty,Vendor,Location,Material_Num,Order_Type,DAYS
09/04/2020,5,114636,04,1410010,A,95
06/03/2019,6,114636,04,1410010,B,39
01/08/2020,2,114636,06,1410010,A,69
06/20/2019,2,114636,02,1410010,B,49
01/07/2020,2,114636,04,1410010,A,54
09/12/2019,1,114636,06,1410010,A,49
09/09/2020,3,114636,06,1410010,A,106
05/28/2020,8,114636,04,1410010,A,65
07/08/2019,3,114636,02,1410010,B,38
03/31/2020,4,114636,02,1410010,A,11
01/10/2020,9,114636,04,1410010,A,21
10/02/2020,2,114636,02,1410010,A,119
01/10/2020,3,114636,06,1410010,A,51
01/09/2020,1,114636,06,1410010,A,70
10/02/2020,3,114636,06,1410010,A,119
09/11/2020,5,114636,02,1410010,A,108
11/26/2018,2,114636,02,1410010,B,53
09/17/2019,3,114636,02,1410010,A,54
08/27/2020,2,114636,06,1410010,A,93
05/10/2019,5,114636,06,1410010,B,22
01/07/2020,3,114636,02,1410010,A,68
03/01/2019,2,158962,52,1410010,B,51
01/09/2020,1,114636,06,1410010,A,72
01/08/2020,6,114636,02,1410010,A,19
07/06/2020,8,114636,06,1410010,A,104
01/07/2020,2,114636,02,1410010,A,68
08/14/2019,7,114636,06,1410010,A,40
12/18/2018,6,114636,06,1410010,B,27
10/04/2019,3,114636,02,1410010,A,16
06/11/2019,2,114636,02,1410010,B,33
07/07/2020,8,114636,06,1410010,A,106
08/16/2019,17,114636,02,1410010,A,42
05/09/2019,2,114636,02,1410010,B,14
05/28/2020,8,114636,02,1410010,A,65
09/18/2020,5,114636,04,1410010,A,115
02/28/2020,1,114636,02,1410010,A,49
10/30/2019,2,114636,06,1410010,A,34
01/14/2019,11,114636,04,1410010,B,48
08/31/2020,2,114636,02,1410010,A,97
01/14/2020,1,114636,04,1410010,A,55
01/07/2020,2,114636,02,1410010,A,68
06/04/2019,5,114636,06,1410010,B,40
06/23/2020,8,114636,02,1410010,A,92
01/07/2020,2,114636,02,1410010,A,60
01/07/2020,1,114636,02,1410010,A,48
10/08/2020,2,114636,04,1410010,A,125
06/21/2019,8,114636,04,1410010,B,43
08/20/2019,8,114636,04,1410010,A,46
03/20/2020,6,114636,02,1410010,A,64
01/07/2020,1,114636,02,1410010,A,70
10/29/2019,1,114636,06,1410010,A,33
09/03/2020,2,114636,04,1410010,A,100
02/04/2020,4,114636,04,1410010,A,19
01/10/2020,4,114636,04,1410010,A,28
03/28/2019,2,114636,02,1410010,B,21
09/19/2019,5,114636,05,1410010,A,59
12/18/2018,5,114636,02,1410010,B,39
11/20/2018,7,114636,04,1410010,B,43
02/21/2020,12,114636,06,1410010,A,36
01/08/2020,1,114636,02,1410010,A,71
07/17/2019,1,114636,06,1410010,A,27
11/26/2018,9,114636,04,1410010,B,17
07/09/2020,8,114636,04,1410010,A,108
03/13/2019,1,114636,02,1410010,B,20
09/10/2019,1,114636,03,1410010,A,53
12/26/2018,8,114636,02,1410010,B,30
09/23/2019,1,114636,07,1410039,A,63
03/29/2019,3,114636,06,1410039,B,22
06/04/2019,3,114636,06,1410039,B,40
03/20/2020,8,114636,02,1410039,A,64
06/03/2019,6,114636,04,1410039,B,39
09/02/2020,7,114636,02,1410039,A,93
01/14/2019,4,114636,04,1410039,B,48
05/28/2020,7,114636,04,1410039,A,65
09/19/2019,5,114636,05,1410039,A,59
01/08/2019,1,114636,02,1410039,B,32
11/26/2018,9,114636,02,1410039,B,53
06/21/2019,3,114636,04,1410039,B,43
09/09/2019,8,114636,04,1410039,A,46
05/07/2020,9,114636,02,1410039,A,43
01/10/2020,3,114636,04,1410039,A,28
11/12/2018,5,114636,06,1410039,B,35
05/09/2019,5,114636,02,1410039,B,14
11/09/2018,6,114636,06,1410039,B,32
09/09/2019,7,114636,06,1410039,A,39
09/23/2019,21,114636,04,1410039,A,53
05/10/2019,4,114636,06,1410039,B,22
03/18/2019,5,114636,04,1410039,B,25
04/03/2019,5,114636,04,1410039,B,27
09/15/2020,3,114636,06,1410039,A,112
06/23/2020,7,114636,02,1410039,A,92
05/15/2019,1,114636,02,1410039,B,27
07/02/2020,8,114636,06,1410039,A,101
01/08/2020,12,114636,02,1410039,A,19
10/08/2020,2,114636,04,1410039,A,125
07/22/2019,1,114636,06,1410039,B,47
11/16/2018,2,114636,02,1410039,B,35
03/13/2019,15,114636,02,1410039,B,20
03/31/2020,2,114636,02,1410039,A,11
07/16/2019,1,114636,06,1410039,B,75
05/28/2020,7,114636,02,1410039,A,65
07/08/2019,1,114636,02,1410039,B,33
11/20/2018,12,114636,04,1410039,B,43
07/08/2020,8,114636,06,1410039,A,106
07/01/2019,3,114636,04,1410039,B,26
07/09/2020,7,114636,04,1410039,A,108
06/14/2019,1,114636,06,1410039,B,36
07/09/2019,3,114636,06,1410039,B,34
08/16/2019,6,114636,02,1410039,A,42
09/17/2019,12,114636,02,1410039,A,47
09/10/2019,8,114636,02,1410039,A,47
09/18/2020,3,114636,04,1410039,A,115
09/04/2020,8,114636,04,1410039,A,95
10/02/2020,3,114636,06,1410039,A,119
06/11/2019,3,114636,02,1410039,B,33
01/10/2020,10,114636,04,1410039,A,21
08/26/2020,5,114636,06,1410039,A,86
08/27/2020,2,114636,06,1410039,A,93
09/10/2019,5,114636,03,1410039,A,53
09/18/2020,2,114636,02,1410039,A,115
11/12/2019,3,114636,04,1410039,A,20
01/08/2020,16,114636,06,1410039,A,19
09/03/2020,2,114636,04,1410039,A,100
06/20/2019,3,114636,02,1410039,B,49
11/11/2019,10,114636,02,1410039,A,19
10/11/2019,2,158962,52,1410039,B,31
03/20/2019,2,114636,06,1410039,B,27
03/28/2019,2,114636,02,1410039,B,21
09/16/2020,4,114636,02,1410039,A,113
09/12/2019,5,114636,06,1410039,A,49
01/09/2019,1,114636,02,1410039,B,33
01/20/2020,4,158962,52,1410039,B,81
08/14/2019,2,114636,06,1410039,A,40
09/21/2020,3,114636,02,1410039,A,108
06/02/2020,4,114636,06,1410039,A,69
06/21/2019,1,114636,04,1410039,B,50
09/10/2019,4,114636,02,1410055,A,40
06/21/2019,10,114636,04,1410055,B,43
09/09/2019,4,114636,06,1410055,A,39
03/20/2020,12,114636,02,1410055,A,64
07/22/2019,1,114636,06,1410055,B,47
09/21/2020,2,114636,02,1410055,A,108
03/30/2020,1,114636,04,1410055,A,10
09/18/2020,3,114636,04,1410055,A,115
03/29/2019,4,114636,06,1410055,B,22
06/23/2020,9,114636,02,1410055,A,92
11/26/2018,8,114636,02,1410055,B,53
01/08/2020,4,114636,02,1410055,A,19
11/09/2018,4,114636,06,1410055,B,32
07/02/2019,6,114636,02,1410055,B,41
01/08/2020,14,114636,06,1410055,A,19
02/21/2020,2,114636,06,1410055,A,36
05/08/2019,1,114636,04,1410055,B,41
06/11/2019,3,114636,02,1410055,B,33
09/09/2020,2,114636,06,1410055,A,106
09/11/2020,3,114636,02,1410055,A,108
07/07/2020,9,114636,04,1410055,A,105
11/20/2018,12,114636,04,1410055,B,43
09/23/2019,6,114636,07,1410055,A,63
03/18/2019,1,114636,04,1410055,B,25
06/20/2019,2,114636,02,1410055,B,36
09/17/2019,2,114636,04,1410055,A,54
03/26/2019,1,114636,06,1410055,B,13
08/16/2019,1,114636,02,1410055,A,42
09/03/2020,1,114636,04,1410055,A,100
06/02/2020,8,114636,06,1410055,A,69
05/07/2020,6,114636,02,1410055,A,43
06/20/2019,1,114636,02,1410055,B,49
08/20/2019,4,114636,04,1410055,A,46
09/23/2019,7,114636,04,1410055,A,53
01/08/2020,7,114636,02,1410055,A,26
08/27/2020,1,114636,06,1410055,A,93
07/08/2019,3,114636,02,1410055,B,33
11/16/2018,1,114636,02,1410055,B,35
10/08/2020,2,114636,04,1410055,A,125
07/16/2019,3,114636,06,1410055,B,75
04/17/2019,2,114636,02,1410055,B,20
10/06/2020,3,114636,02,1410055,A,123
01/10/2020,5,114636,04,1410055,A,21
06/23/2020,4,114636,06,1410055,A,90
10/02/2020,2,114636,06,1410055,A,119
06/21/2019,1,114636,04,1410055,B,50
04/03/2019,8,114636,04,1410055,B,27
08/31/2020,1,114636,02,1410055,A,97
06/14/2019,12,114636,06,1410055,B,36
09/19/2019,11,114636,05,1410055,A,59
04/01/2020,2,114636,06,1410055,A,20
06/18/2019,2,158962,52,1410055,B,50
03/29/2019,3,114636,04,1410055,B,16
08/14/2019,2,114636,06,1410055,A,40
04/25/2019,4,114636,06,1410055,B,28
07/09/2020,9,114636,04,1410055,A,108
09/17/2019,5,114636,02,1410055,A,54
02/28/2020,4,114636,02,1410055,A,49
09/12/2019,1,114636,06,1410055,A,49
04/01/2020,5,114636,06,1410055,A,12
11/12/2018,3,114636,06,1410055,B,35
05/12/2020,8,114636,04,1410055,A,48
06/23/2020,9,114636,02,1410055,A,91
07/08/2019,2,114636,04,1410055,B,47
09/10/2019,12,114636,03,1410055,A,53
01/08/2020,8,114636,02,1410093,A,19
06/22/2020,5,114636,04,1410093,A,91
05/08/2019,3,114636,03,1410093,B,27
09/24/2020,6,114636,04,1410093,A,115
10/08/2020,2,114636,04,1410093,A,125
06/19/2020,1,114636,06,1410093,A,86
07/08/2019,2,114636,02,1410093,B,38
01/08/2020,1,114636,06,1410093,A,26
05/10/2019,2,114636,04,1410093,B,22
07/13/2020,1,114636,04,1410093,A,111
06/04/2019,2,114636,06,1410093,B,40
06/22/2020,3,114636,04,1410093,A,94
10/02/2019,8,114636,06,1410093,A,26
03/30/2020,11,114636,04,1410093,A,18
07/14/2020,4,114636,04,1410093,A,112
08/27/2020,3,114636,06,1410093,A,93
03/20/2020,9,114636,02,1410093,A,64
03/30/2020,3,114636,06,1410093,A,18
05/11/2020,5,114636,04,1410093,A,47
09/23/2019,17,114636,04,1410093,A,53
10/15/2020,3,114636,06,1410093,A,132
04/01/2020,1,114636,06,1410093,A,12
07/11/2019,4,114636,06,1410093,B,41
07/02/2020,4,114636,06,1410093,A,100
07/08/2019,4,114636,04,1410093,B,47
10/04/2019,3,114636,02,1410093,A,16
06/21/2019,1,114636,04,1410093,B,50
09/24/2020,3,114636,04,1410093,A,121
07/16/2020,4,114636,06,1410093,A,115
01/08/2020,5,114636,06,1410093,A,19
09/02/2020,3,114636,06,1410093,A,93
07/08/2019,1,114636,04,1410093,B,38
05/28/2020,2,114636,02,1410093,A,65
06/23/2020,3,114636,02,1410093,A,91
06/22/2020,2,114636,02,1410093,A,94
01/02/2020,1,114636,06,1410093,A,104
03/31/2020,4,114636,02,1410093,A,11
06/03/2019,2,114636,04,1410093,B,39
06/11/2019,9,114636,02,1410093,B,33
09/10/2019,6,114636,02,1410093,A,40
07/02/2019,2,114636,02,1410093,B,41
07/22/2019,2,114636,06,1410093,B,47
09/11/2020,4,114636,02,1410093,A,108
03/19/2020,6,114636,06,1410093,A,20
03/24/2020,2,114636,02,1410093,A,12
05/15/2019,1,114636,02,1410093,B,27
05/10/2019,1,114636,06,1410093,B,22
09/09/2019,7,114636,06,1410093,A,39
02/21/2020,3,114636,06,1410093,A,36
05/07/2019,2,114636,06,1410093,B,27
02/13/2020,2,114636,06,1410093,A,7
10/30/2019,3,114636,06,1410093,A,34
11/19/2019,2,114636,02,1410093,A,54
10/02/2020,1,114636,02,1410093,A,129
04/17/2019,2,114636,02,1410093,B,20
03/19/2020,3,114636,02,1410093,A,20
06/24/2019,7,114636,04,1410093,B,40
07/16/2019,2,114636,06,1410093,B,75
09/15/2020,3,114636,06,1410093,A,112
10/01/2019,6,114636,04,1410093,A,25
04/12/2019,2,114636,02,1410093,B,8
11/26/2018,2,114636,04,1410093,B,17
07/08/2019,3,114636,02,1410093,B,33
01/10/2020,1,114636,04,1410093,A,28
10/08/2019,15,114636,02,1410093,A,32
05/07/2020,3,114636,02,1410093,A,43
08/28/2020,5,114636,02,1410093,A,88
07/01/2019,3,114636,04,1410093,B,26
09/18/2020,3,114636,02,1410093,A,115
07/08/2019,2,114636,06,1410093,B,47
09/03/2020,5,114636,04,1410093,A,100
10/29/2019,3,114636,06,1410093,A,33
10/22/2019,2,114636,04,1410093,A,13
06/23/2020,5,114636,02,1410093,A,92
01/08/2020,1,114636,02,1410093,A,26
10/02/2020,2,114636,02,1410093,A,119
04/12/2019,2,114636,06,1410093,B,8
06/20/2019,1,114636,02,1410093,B,49
05/09/2019,6,114636,02,1410093,B,14
01/10/2020,8,114636,04,1410093,A,21
04/08/2019,1,114636,02,1410093,B,19
09/24/2019,212,165818,05,1410003,A,18
05/07/2019,70,165818,05,1410003,B,12
04/25/2019,40,165818,03,1410003,B,7
01/03/2019,222,165818,05,1410003,B,15
01/14/2020,34,165818,05,1410003,A,67
07/03/2019,10,160455,52,1410003,B,28
03/23/2020,5,165818,03,1410003,A,11
08/05/2019,134,165818,03,1410003,A,17
01/06/2020,35,165818,03,1410003,A,69
01/08/2020,35,165818,07,1410003,A,71
03/31/2020,37,165818,07,1410003,A,11
05/29/2020,60,161209,52,1410003,B,66
02/11/2019,120,165818,03,1410003,B,11
05/08/2020,158,165818,05,1410003,A,45
01/27/2020,5,165818,05,1410003,A,38
09/03/2020,124,165818,07,1410003,A,90
12/28/2018,5,165818,05,1410003,B,11
06/17/2019,119,165818,03,1410003,B,26
01/14/2020,29,165818,05,1410003,A,77
03/27/2020,64,165818,07,1410003,A,15
08/26/2020,67,165818,07,1410003,A,92
08/14/2019,40,160455,52,1410003,B,44
11/14/2019,26,160455,52,1410003,B,44
09/17/2019,1,165818,05,1410003,A,26
06/24/2019,102,165818,05,1410003,B,19
04/03/2020,104,165818,07,1410003,A,9
03/02/2020,56,161209,52,1410003,B,3
01/07/2020,80,165818,03,1410003,A,25
04/02/2019,132,165818,05,1410003,B,26
03/27/2019,69,165818,03,1410003,B,14
04/05/2019,44,165818,05,1410003,B,8
01/08/2020,13,165818,03,1410003,A,69
12/19/2018,17,165818,07,1410003,B,12
05/24/2019,62,165818,03,1410003,B,22
07/14/2020,159,165818,07,1410003,A,113
10/09/2019,21,165818,07,1410003,A,13
04/04/2019,27,165818,07,1410003,B,15
01/10/2020,29,165818,05,1410003,A,73
04/02/2019,25,165818,07,1410003,B,20
06/18/2019,100,165818,07,1410003,B,27
01/10/2020,27,165818,07,1410003,A,71
07/01/2019,114,165818,03,1410003,A,11
09/12/2019,54,165818,07,1410003,A,21
01/03/2020,35,165818,03,1410003,A,50
01/06/2020,35,165818,03,1410003,A,69
01/07/2019,206,165818,03,1410003,B,19
01/09/2020,34,165818,05,1410003,A,50
07/22/2019,2,165818,07,1410003,A,19
04/02/2019,25,165818,03,1410003,B,5
09/11/2019,120,165818,07,1410003,A,28
01/07/2020,27,165818,03,1410003,A,60
10/03/2019,81,165818,07,1410003,A,27
06/05/2019,61,165818,07,1410003,B,27
03/17/2020,28,161209,52,1410003,B,18
10/15/2019,116,165818,07,1410003,A,12
04/06/2020,252,165818,03,1410003,A,12
01/06/2020,49,165818,07,1410003,A,47
03/19/2019,137,165818,03,1410003,B,12
05/06/2020,158,165818,03,1410003,A,43
08/08/2019,12,165818,07,1410003,A,20
09/01/2020,107,165818,05,1410003,A,98
02/04/2020,26,165818,03,1410003,A,12
09/07/2019,220,165818,05,1410003,A,24
04/04/2019,16,160455,52,1410003,B,36
07/08/2020,158,165818,03,1410003,A,106
06/13/2019,108,165818,05,1410003,B,29
06/24/2019,126,165818,05,1410003,B,33
01/06/2020,35,165818,03,1410003,A,69
12/28/2018,6,165818,03,1410003,B,11
07/01/2020,35,161209,52,1410003,B,91
12/11/2019,32,160455,52,1410003,B,42
01/07/2020,34,165818,07,1410003,A,70
03/05/2019,200,165818,03,1410003,B,25
03/27/2019,65,165818,05,1410003,B,14
03/04/2019,39,165818,03,1410003,B,24
06/26/2019,102,165818,03,1410003,B,21
09/08/2020,229,165818,05,1410003,A,105
08/01/2019,125,165818,05,1410003,A,13
06/28/2019,92,165818,05,1410003,A,8
04/22/2019,1,165818,03,1410003,B,33
05/13/2019,32,165818,07,1410003,B,18
04/03/2019,126,165818,03,1410003,B,14
05/21/2019,45,165818,05,1410003,B,12
02/06/2020,35,165818,05,1410003,A,14
07/17/2019,54,165818,07,1410003,A,27
02/06/2019,84,165818,05,1410003,B,6
01/06/2020,32,165818,03,1410003,A,69
09/06/2019,213,165818,03,1410003,A,23
06/10/2019,45,165818,03,1410003,B,26
06/13/2019,41,165818,07,1410003,B,29
08/21/2019,7,165818,05,1410003,A,13
07/18/2019,8,165818,03,1410003,A,15
01/07/2020,87,165818,07,1410003,A,25
07/01/2020,158,165818,05,1410003,A,100
01/21/2020,56,165818,05,1410003,A,68
03/30/2020,13,165818,03,1410003,A,10
11/21/2019,16,160455,52,1410003,B,84
01/25/2019,10,165818,05,1410003,B,36
05/13/2019,113,165818,03,1410003,B,18
04/06/2020,150,165818,07,1410003,A,12
04/03/2019,116,165818,05,1410003,B,14
10/31/2019,28,160455,52,1410003,B,91
09/01/2020,93,165818,03,1410003,A,98
09/02/2020,108,165818,03,1410003,A,89
09/10/2020,77,165818,05,1410003,A,97
01/07/2020,17,165818,07,1410003,A,60
08/19/2019,27,165818,03,1410003,A,11
01/07/2020,151,165818,03,1410003,A,18
01/08/2019,127,165818,07,1410003,B,20
09/30/2019,92,165818,07,1410003,A,24
01/24/2020,133,165818,07,1410003,A,35
03/17/2020,24,161209,52,1410003,B,41
01/20/2020,50,160455,52,1410003,B,52
04/10/2019,71,165818,07,1410003,B,21
03/06/2019,263,165818,05,1410003,B,26
05/28/2019,46,165818,05,1410003,B,26
10/05/2020,36,161210,52,1410003,B,25
09/26/2019,71,165818,07,1410003,B,203
04/02/2020,135,165818,05,1410003,A,8
11/01/2019,84,160455,52,1410003,B,31
01/10/2019,65,165818,07,1410003,B,24
06/04/2020,30,161209,52,1410003,B,64
12/18/2018,258,165818,03,1410003,B,11
02/06/2020,48,165818,07,1410003,A,14
01/08/2020,3,165818,03,1410003,A,49
05/29/2019,24,165818,07,1410003,B,27
07/16/2019,100,165818,07,1410003,B,41
01/09/2019,62,165818,07,1410003,B,21
09/08/2020,143,165818,07,1410003,A,105
01/07/2020,34,165818,07,1410003,A,70
07/16/2019,16,165818,05,1410003,A,13
01/08/2020,34,165818,07,1410003,A,71
01/20/2020,195,165818,05,1410003,A,31
03/12/2019,125,165818,07,1410003,B,32
01/14/2020,52,165818,07,1410003,A,61
09/02/2020,201,165818,03,1410003,A,99
01/10/2020,29,165818,05,1410003,A,73
09/24/2020,23,161210,52,1410003,B,38
10/10/2019,50,165818,05,1410003,A,7
09/24/2019,205,165818,03,1410003,A,18
06/05/2019,54,165818,03,1410003,B,27
09/12/2019,10,165818,03,1410003,A,21
01/14/2020,29,165818,05,1410003,A,77
09/12/2019,3,165818,07,1410003,A,29
01/09/2020,115,165818,05,1410003,A,27
04/08/2019,33,165818,07,1410003,B,11
02/05/2019,74,165818,07,1410003,B,47
04/01/2019,182,165818,07,1410003,B,25
05/12/2020,159,165818,07,1410003,A,49
10/10/2019,47,165818,03,1410003,A,7
06/10/2020,35,161209,52,1410003,B,70
05/07/2020,44,165818,05,1420057,A,44
04/15/2019,14,165818,05,1420057,B,10
05/28/2019,27,165818,05,1420057,B,26
10/28/2019,20,165818,05,1420057,A,25
03/30/2020,5,165818,07,1420057,A,10
09/18/2020,15,165818,03,1420057,A,105
06/11/2019,2,165818,07,1420057,B,33
11/05/2018,40,165818,07,1420057,B,32
10/29/2019,34,165818,07,1420057,A,26
09/02/2020,62,165818,03,1420057,A,99
01/09/2019,127,165818,03,1420057,B,21
09/24/2020,8,161210,52,1420057,B,38
01/07/2020,9,165818,03,1420057,A,60
04/02/2020,116,165818,05,1420057,A,8
03/06/2019,11,165818,07,1420057,B,13
01/07/2020,33,165818,07,1420057,A,25
04/17/2019,9,165818,03,1420057,B,12
03/17/2020,4,161209,52,1420057,B,41
07/01/2020,18,161209,52,1420057,B,91
08/23/2019,9,165818,05,1420057,A,9
12/28/2018,77,165818,03,1420057,B,11
05/03/2019,37,165818,03,1420057,B,8
09/13/2019,83,165818,07,1420057,A,22
07/17/2019,36,165818,07,1420057,A,27
01/03/2020,14,165818,03,1420057,A,50
08/26/2020,82,165818,07,1420057,A,92
01/14/2020,31,165818,05,1420057,A,77
04/03/2019,34,165818,05,1420057,B,14
05/24/2019,10,165818,03,1420057,B,22
06/28/2019,19,165818,07,1420057,B,37
06/19/2019,60,165818,03,1420057,B,14
01/03/2020,35,165818,03,1420057,A,66
08/07/2019,1,165818,05,1420057,A,13
06/13/2019,12,165818,07,1420057,B,29
10/01/2019,64,165818,07,1420057,A,13
11/21/2019,8,160455,52,1420057,B,84
05/13/2019,15,165818,07,1420057,B,18
10/01/2020,82,165818,07,1420057,A,128
07/23/2019,5,165818,07,1420057,A,20
11/06/2018,32,165818,07,1420057,B,33
09/20/2019,37,165818,05,1420057,A,14
10/03/2019,32,165818,05,1420057,A,15
10/08/2019,2,165818,07,1420057,A,20
04/24/2019,2,165818,07,1420057,B,19
06/27/2019,63,165818,05,1420057,A,7
09/24/2019,60,165818,07,1420057,A,18
08/14/2019,16,160455,52,1420057,B,44
11/14/2019,10,160455,52,1420057,B,44
02/06/2020,20,165818,07,1420057,A,14
01/13/2020,31,165818,05,1420057,A,76
03/18/2019,76,165818,03,1420057,B,11
07/16/2019,3,165818,05,1420057,A,13
05/21/2019,52,165818,05,1420057,B,12
12/05/2018,122,165818,03,1420057,B,62
01/23/2020,107,165818,05,1420057,A,34
02/27/2019,118,165818,05,1420057,B,19
07/30/2020,11,161209,52,1420057,B,31
07/17/2019,51,165818,07,1420057,B,42
08/02/2019,23,165818,03,1420057,A,14
04/06/2020,132,165818,03,1420057,A,12
12/11/2019,16,160455,52,1420057,B,42
05/29/2019,37,165818,03,1420057,B,20
10/02/2020,36,165818,05,1420057,A,119
05/31/2019,42,165818,05,1420057,B,16
09/04/2020,22,165818,05,1420057,A,101
10/01/2020,57,165818,07,1420057,A,118
09/24/2020,35,165818,03,1420057,A,111
02/07/2020,40,165818,03,1420057,A,49
01/07/2020,30,165818,07,1420057,A,70
07/18/2019,40,165818,03,1420057,A,15
01/20/2020,20,160455,52,1420057,B,52
01/23/2020,62,165818,05,1420057,A,41
05/29/2020,30,161209,52,1420057,B,66
01/21/2020,23,165818,05,1420057,A,68
01/13/2020,12,165818,07,1420057,A,74
11/01/2019,30,160455,52,1420057,B,31
01/03/2020,35,165818,03,1420057,A,66
01/13/2020,31,165818,05,1420057,A,76
01/08/2019,25,165818,03,1420057,B,20
04/04/2019,4,165818,05,1420057,B,7
03/27/2019,105,165818,05,1420057,B,20
04/02/2019,90,165818,03,1420057,B,13
06/28/2019,66,165818,03,1420057,A,8
03/23/2020,16,165818,03,1420057,A,11
01/06/2020,29,165818,07,1420057,A,47
03/17/2020,14,161209,52,1420057,B,18
03/06/2019,12,165818,03,1420057,B,13
05/12/2020,41,165818,07,1420057,A,49
01/03/2020,35,165818,03,1420057,A,66
07/17/2020,4,165818,05,1420057,A,116
03/27/2019,13,165818,05,1420057,B,14
09/18/2019,73,165818,05,1420057,A,27
01/07/2020,32,165818,07,1420057,A,70
09/03/2020,52,165818,03,1420057,A,100
08/08/2019,1,165818,07,1420057,A,20
08/13/2019,2,165818,07,1420057,A,19
07/07/2020,12,165818,07,1420057,A,36
07/14/2020,2,165818,07,1420057,A,43
09/10/2019,90,165818,03,1420057,A,19
10/31/2019,10,160455,52,1420057,B,91
08/19/2019,22,165818,03,1420057,A,11
10/05/2020,18,161210,52,1420057,B,25
02/06/2020,47,165818,03,1420057,A,48
09/08/2020,22,165818,05,1420057,A,105
07/03/2019,65,165818,03,1420057,B,42
02/04/2020,10,165818,05,1420057,A,12
03/02/2020,28,161209,52,1420057,B,3
04/04/2019,52,165818,07,1420057,B,28
01/08/2020,8,165818,03,1420057,A,69
04/06/2020,95,165818,07,1420057,A,12
11/06/2019,17,165818,05,1420057,A,34
01/10/2019,140,165818,07,1420057,B,22
01/03/2020,31,165818,03,1420057,A,21
06/10/2019,20,165818,03,1420057,B,26
01/28/2019,42,165818,05,1420057,B,116
08/21/2019,11,165818,05,1420057,A,13
07/02/2020,35,165818,03,1420057,A,100
05/07/2019,26,165818,05,1420057,B,12
01/14/2020,25,165818,07,1420057,A,61
08/11/2020,114,165818,03,1420057,A,77
10/10/2019,11,165818,07,1420057,A,14
06/24/2019,50,165818,05,1420057,B,19
07/02/2020,19,165818,03,1420057,A,31
09/18/2020,63,165818,05,1420057,A,115
01/10/2019,55,165818,03,1420057,B,22
08/13/2020,130,165818,05,1420057,A,79
08/02/2019,30,165818,03,1420057,A,8
10/02/2019,31,165818,05,1420057,A,14
08/23/2019,20,165818,03,1420057,A,9
01/07/2020,30,165818,07,1420057,A,70
03/21/2019,37,165818,03,1420057,B,8
01/07/2020,7,165818,07,1420057,A,60
08/29/2019,9,165818,07,1420057,A,15
01/13/2020,8,165818,05,1420057,A,66
09/09/2020,23,165818,05,1420057,A,106
06/04/2020,16,161209,52,1420057,B,64
07/13/2020,22,165818,05,1420057,A,42
10/10/2019,18,165818,03,1420057,A,7
07/03/2019,10,160455,52,1420057,B,28
05/08/2020,21,165818,05,1420057,A,45
06/10/2020,16,161209,52,1420057,B,70
06/27/2019,26,165818,03,1420057,B,36
03/04/2019,8,165818,03,1420057,B,24
04/09/2019,61,165818,07,1420057,B,20
03/05/2019,62,165818,03,1420057,B,25
01/04/2019,49,165818,05,1420057,B,16
12/18/2018,26,165818,03,1420057,B,11
02/08/2019,13,165818,05,1420057,B,8
03/13/2019,112,165818,07,1420057,B,33
09/20/2019,51,165818,03,1420057,A,14
05/08/2020,21,165818,07,1420057,A,45
08/01/2019,43,165818,05,1420057,A,13
03/28/2019,56,165818,05,1420057,B,8
05/29/2019,15,165818,07,1420057,B,27
10/24/2019,24,165818,03,1420057,A,21
06/18/2019,64,165818,05,1420057,B,27
06/05/2019,2,165818,05,1420057,B,21
06/05/2019,33,165818,07,1420057,B,27
02/05/2020,2,165818,05,1420057,A,13
07/15/2020,61,165818,05,1420057,A,114
07/02/2019,12,160455,52,1420057,B,90
01/09/2020,29,165818,05,1420057,A,50
01/13/2020,79,165818,07,1420057,A,24
07/01/2020,30,165818,03,1420057,A,99
08/08/2019,30,165818,05,1420057,A,14
01/04/2019,19,165818,03,1420057,B,16
10/08/2019,7,165818,07,1420057,A,12
03/27/2020,109,165818,07,1420057,A,15
03/01/2019,4,165818,05,1420057,B,8
10/25/2019,6,165818,05,1420057,A,22
10/27/2020,1,161210,52,1420057,B,64
06/18/2019,38,165818,07,1420057,B,27
09/25/2019,77,165818,03,1420057,A,7
07/08/2020,56,165818,07,1420057,A,107
07/17/2020,6,165818,07,1420057,A,116
05/05/2020,65,165818,03,1420057,A,42
03/25/2019,10,165818,07,1420057,B,12
01/10/2020,9,165818,05,1420070,A,72
06/08/2020,95,165818,07,1420070,A,74
07/16/2019,54,165818,07,1420070,A,25
07/08/2020,49,165818,05,1420070,A,105
06/19/2019,44,165818,05,1420070,B,13
07/01/2020,5,165818,07,1420070,A,98
07/16/2020,16,165818,05,1420070,A,113
08/07/2019,26,165818,07,1420070,A,19
09/08/2020,93,165818,03,1420070,A,103
02/13/2019,92,165818,07,1420070,B,33
02/03/2020,64,165818,05,1420070,A,42
02/08/2019,73,165818,05,1420070,B,28
07/23/2019,37,165818,07,1420070,A,18
05/28/2020,29,165818,07,1420070,A,69
08/10/2020,29,165818,07,1420070,A,74
10/18/2019,19,165818,03,1420070,A,8
05/05/2020,76,165818,03,1420070,A,40
07/07/2020,22,165818,03,1420070,A,103
03/10/2020,15,165818,07,1420070,A,46
01/16/2020,26,165818,07,1420070,A,24
04/02/2019,19,165818,07,1420070,B,26
04/02/2019,17,165818,07,1420070,B,20
09/25/2020,16,165818,05,1420070,A,112
07/30/2019,57,165818,05,1420070,A,8
